what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664316000
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234664316765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664319640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664370578
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234664381843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234664391609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664394296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664425203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234664429859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664445750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664445765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234664445890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234668360093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234668360625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234668361484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672177484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672184578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672186875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672188265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672189609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672189968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672193453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672193468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672193812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234672199296
