what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234857812062
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234857812906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857841968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857857343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857899593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857930968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234857934953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857937703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857960109
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1234857960125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857969312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857969343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857969375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234857979437
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234857979484
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.callhierarchy.view,1234857994203
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy,1234857994265
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234857998218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234858024140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234858025656
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234858029828
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234858030671
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234858033109
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234858044640
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234858047906
