what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720613203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720616250
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234720616265
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234720618078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1234720628000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1234720629156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234720630515
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234720633140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234720633421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234720635015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720641234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720645265
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1234720645375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1234720649812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720650625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720700375
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234720706250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234720711031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1234720720890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234720721593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720725562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720725609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720725640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720736203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234720737906
