what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234717507515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717510140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717510281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234717511203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717515468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717515562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717515640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717534937
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234717564937
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234717605234
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234717610593
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234717610671
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234717614015
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234717620734
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234717625562
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234717625734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717645765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717728109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717728750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717749078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717749281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717749296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234717774875
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234717775437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1234717776843
