what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234712607312
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234712607406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712608328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712625453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712631468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712631468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712631531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712632812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712666359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712666421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712666421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712696531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712698890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712698937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712698937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712741437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712743984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712750593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1234712752781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712753843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712753890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712753921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712772140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1234712774656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234712776187
