what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715911031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715919812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715921281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715921328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715921343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234715924500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1234715934937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234715986031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234715986250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234715986421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234715986578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234715986875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234715988640
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234716045562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716070421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716070531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716070546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716075921
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234716084281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716096437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234716096500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234716109000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234716109156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234716109328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1234716109484
